material_id,M_element,Ru_fraction,M_fraction,nominal_formula,adsorbate,adsorption_site_index,adsorbate_structure_file,parent_slab_file,notes
MAT_052,Cr,0.8,0.1999999999999999,Ru0.80Cr0.20Ox,O2,2,data\substituted_adsorbates\MAT_052_O2_site2_adsorbed.cif,data\substituted_slabs\MAT_052_110_slab.cif,multiple adsorption site structure
MAT_052,Cr,0.8,0.1999999999999999,Ru0.80Cr0.20Ox,N2O,0,data\substituted_adsorbates\MAT_052_N2O_site0_adsorbed.cif,data\substituted_slabs\MAT_052_110_slab.cif,multiple adsorption site structure
MAT_052,Cr,0.8,0.1999999999999999,Ru0.80Cr0.20Ox,N2O,1,data\substituted_adsorbates\MAT_052_N2O_site1_adsorbed.cif,data\substituted_slabs\MAT_052_110_slab.cif,multiple adsorption site structure
MAT_052,Cr,0.8,0.1999999999999999,Ru0.80Cr0.20Ox,N2O,2,data\substituted_adsorbates\MAT_052_N2O_site2_adsorbed.cif,data\substituted_slabs\MAT_052_110_slab.cif,multiple adsorption site structure
MAT_053,Cr,0.6,0.4,Ru0.60Cr0.40Ox,O,0,data\substituted_adsorbates\MAT_053_O_site0_adsorbed.cif,data\substituted_slabs\MAT_053_110_slab.cif,multiple adsorption site structure
MAT_053,Cr,0.6,0.4,Ru0.60Cr0.40Ox,O,1,data\substituted_adsorbates\MAT_053_O_site1_adsorbed.cif,data\substituted_slabs\MAT_053_110_slab.cif,multiple adsorption site structure
MAT_053,Cr,0.6,0.4,Ru0.60Cr0.40Ox,O,2,data\substituted_adsorbates\MAT_053_O_site2_adsorbed.cif,data\substituted_slabs\MAT_053_110_slab.cif,multiple adsorption site structure
MAT_053,Cr,0.6,0.4,Ru0.60Cr0.40Ox,O2,0,data\substituted_adsorbates\MAT_053_O2_site0_adsorbed.cif,data\substituted_slabs\MAT_053_110_slab.cif,multiple adsorption site structure
MAT_053,Cr,0.6,0.4,Ru0.60Cr0.40Ox,O2,1,data\substituted_adsorbates\MAT_053_O2_site1_adsorbed.cif,data\substituted_slabs\MAT_053_110_slab.cif,multiple adsorption site structure
MAT_053,Cr,0.6,0.4,Ru0.60Cr0.40Ox,O2,2,data\substituted_adsorbates\MAT_053_O2_site2_adsorbed.cif,data\substituted_slabs\MAT_053_110_slab.cif,multiple adsorption site structure
MAT_053,Cr,0.6,0.4,Ru0.60Cr0.40Ox,N2O,0,data\substituted_adsorbates\MAT_053_N2O_site0_adsorbed.cif,data\substituted_slabs\MAT_053_110_slab.cif,multiple adsorption site structure
MAT_053,Cr,0.6,0.4,Ru0.60Cr0.40Ox,N2O,1,data\substituted_adsorbates\MAT_053_N2O_site1_adsorbed.cif,data\substituted_slabs\MAT_053_110_slab.cif,multiple adsorption site structure
MAT_053,Cr,0.6,0.4,Ru0.60Cr0.40Ox,N2O,2,data\substituted_adsorbates\MAT_053_N2O_site2_adsorbed.cif,data\substituted_slabs\MAT_053_110_slab.cif,multiple adsorption site structure
MAT_054,Cr,0.4,0.6,Ru0.40Cr0.60Ox,O,0,data\substituted_adsorbates\MAT_054_O_site0_adsorbed.cif,data\substituted_slabs\MAT_054_110_slab.cif,multiple adsorption site structure
MAT_054,Cr,0.4,0.6,Ru0.40Cr0.60Ox,O,1,data\substituted_adsorbates\MAT_054_O_site1_adsorbed.cif,data\substituted_slabs\MAT_054_110_slab.cif,multiple adsorption site structure
MAT_054,Cr,0.4,0.6,Ru0.40Cr0.60Ox,O,2,data\substituted_adsorbates\MAT_054_O_site2_adsorbed.cif,data\substituted_slabs\MAT_054_110_slab.cif,multiple adsorption site structure
MAT_054,Cr,0.4,0.6,Ru0.40Cr0.60Ox,O2,0,data\substituted_adsorbates\MAT_054_O2_site0_adsorbed.cif,data\substituted_slabs\MAT_054_110_slab.cif,multiple adsorption site structure
MAT_054,Cr,0.4,0.6,Ru0.40Cr0.60Ox,O2,1,data\substituted_adsorbates\MAT_054_O2_site1_adsorbed.cif,data\substituted_slabs\MAT_054_110_slab.cif,multiple adsorption site structure
MAT_054,Cr,0.4,0.6,Ru0.40Cr0.60Ox,O2,2,data\substituted_adsorbates\MAT_054_O2_site2_adsorbed.cif,data\substituted_slabs\MAT_054_110_slab.cif,multiple adsorption site structure
MAT_054,Cr,0.4,0.6,Ru0.40Cr0.60Ox,N2O,0,data\substituted_adsorbates\MAT_054_N2O_site0_adsorbed.cif,data\substituted_slabs\MAT_054_110_slab.cif,multiple adsorption site structure
MAT_054,Cr,0.4,0.6,Ru0.40Cr0.60Ox,N2O,1,data\substituted_adsorbates\MAT_054_N2O_site1_adsorbed.cif,data\substituted_slabs\MAT_054_110_slab.cif,multiple adsorption site structure
MAT_054,Cr,0.4,0.6,Ru0.40Cr0.60Ox,N2O,2,data\substituted_adsorbates\MAT_054_N2O_site2_adsorbed.cif,data\substituted_slabs\MAT_054_110_slab.cif,multiple adsorption site structure
MAT_055,Cr,0.2,0.8,Ru0.20Cr0.80Ox,O,0,data\substituted_adsorbates\MAT_055_O_site0_adsorbed.cif,data\substituted_slabs\MAT_055_110_slab.cif,multiple adsorption site structure
MAT_055,Cr,0.2,0.8,Ru0.20Cr0.80Ox,O,1,data\substituted_adsorbates\MAT_055_O_site1_adsorbed.cif,data\substituted_slabs\MAT_055_110_slab.cif,multiple adsorption site structure
MAT_055,Cr,0.2,0.8,Ru0.20Cr0.80Ox,O,2,data\substituted_adsorbates\MAT_055_O_site2_adsorbed.cif,data\substituted_slabs\MAT_055_110_slab.cif,multiple adsorption site structure
MAT_055,Cr,0.2,0.8,Ru0.20Cr0.80Ox,O2,0,data\substituted_adsorbates\MAT_055_O2_site0_adsorbed.cif,data\substituted_slabs\MAT_055_110_slab.cif,multiple adsorption site structure
MAT_055,Cr,0.2,0.8,Ru0.20Cr0.80Ox,O2,1,data\substituted_adsorbates\MAT_055_O2_site1_adsorbed.cif,data\substituted_slabs\MAT_055_110_slab.cif,multiple adsorption site structure
MAT_055,Cr,0.2,0.8,Ru0.20Cr0.80Ox,O2,2,data\substituted_adsorbates\MAT_055_O2_site2_adsorbed.cif,data\substituted_slabs\MAT_055_110_slab.cif,multiple adsorption site structure
MAT_055,Cr,0.2,0.8,Ru0.20Cr0.80Ox,N2O,0,data\substituted_adsorbates\MAT_055_N2O_site0_adsorbed.cif,data\substituted_slabs\MAT_055_110_slab.cif,multiple adsorption site structure
MAT_055,Cr,0.2,0.8,Ru0.20Cr0.80Ox,N2O,1,data\substituted_adsorbates\MAT_055_N2O_site1_adsorbed.cif,data\substituted_slabs\MAT_055_110_slab.cif,multiple adsorption site structure
MAT_055,Cr,0.2,0.8,Ru0.20Cr0.80Ox,N2O,2,data\substituted_adsorbates\MAT_055_N2O_site2_adsorbed.cif,data\substituted_slabs\MAT_055_110_slab.cif,multiple adsorption site structure
MAT_057,Mn,0.8,0.1999999999999999,Ru0.80Mn0.20Ox,O,0,data\substituted_adsorbates\MAT_057_O_site0_adsorbed.cif,data\substituted_slabs\MAT_057_110_slab.cif,multiple adsorption site structure
MAT_057,Mn,0.8,0.1999999999999999,Ru0.80Mn0.20Ox,O,1,data\substituted_adsorbates\MAT_057_O_site1_adsorbed.cif,data\substituted_slabs\MAT_057_110_slab.cif,multiple adsorption site structure
MAT_057,Mn,0.8,0.1999999999999999,Ru0.80Mn0.20Ox,O,2,data\substituted_adsorbates\MAT_057_O_site2_adsorbed.cif,data\substituted_slabs\MAT_057_110_slab.cif,multiple adsorption site structure
MAT_057,Mn,0.8,0.1999999999999999,Ru0.80Mn0.20Ox,O2,0,data\substituted_adsorbates\MAT_057_O2_site0_adsorbed.cif,data\substituted_slabs\MAT_057_110_slab.cif,multiple adsorption site structure
MAT_057,Mn,0.8,0.1999999999999999,Ru0.80Mn0.20Ox,O2,1,data\substituted_adsorbates\MAT_057_O2_site1_adsorbed.cif,data\substituted_slabs\MAT_057_110_slab.cif,multiple adsorption site structure
MAT_057,Mn,0.8,0.1999999999999999,Ru0.80Mn0.20Ox,O2,2,data\substituted_adsorbates\MAT_057_O2_site2_adsorbed.cif,data\substituted_slabs\MAT_057_110_slab.cif,multiple adsorption site structure
MAT_057,Mn,0.8,0.1999999999999999,Ru0.80Mn0.20Ox,N2O,0,data\substituted_adsorbates\MAT_057_N2O_site0_adsorbed.cif,data\substituted_slabs\MAT_057_110_slab.cif,multiple adsorption site structure
MAT_057,Mn,0.8,0.1999999999999999,Ru0.80Mn0.20Ox,N2O,1,data\substituted_adsorbates\MAT_057_N2O_site1_adsorbed.cif,data\substituted_slabs\MAT_057_110_slab.cif,multiple adsorption site structure
MAT_057,Mn,0.8,0.1999999999999999,Ru0.80Mn0.20Ox,N2O,2,data\substituted_adsorbates\MAT_057_N2O_site2_adsorbed.cif,data\substituted_slabs\MAT_057_110_slab.cif,multiple adsorption site structure
MAT_058,Mn,0.6,0.4,Ru0.60Mn0.40Ox,O,0,data\substituted_adsorbates\MAT_058_O_site0_adsorbed.cif,data\substituted_slabs\MAT_058_110_slab.cif,multiple adsorption site structure
MAT_058,Mn,0.6,0.4,Ru0.60Mn0.40Ox,O,1,data\substituted_adsorbates\MAT_058_O_site1_adsorbed.cif,data\substituted_slabs\MAT_058_110_slab.cif,multiple adsorption site structure
MAT_058,Mn,0.6,0.4,Ru0.60Mn0.40Ox,O,2,data\substituted_adsorbates\MAT_058_O_site2_adsorbed.cif,data\substituted_slabs\MAT_058_110_slab.cif,multiple adsorption site structure
MAT_058,Mn,0.6,0.4,Ru0.60Mn0.40Ox,O2,0,data\substituted_adsorbates\MAT_058_O2_site0_adsorbed.cif,data\substituted_slabs\MAT_058_110_slab.cif,multiple adsorption site structure
MAT_058,Mn,0.6,0.4,Ru0.60Mn0.40Ox,O2,1,data\substituted_adsorbates\MAT_058_O2_site1_adsorbed.cif,data\substituted_slabs\MAT_058_110_slab.cif,multiple adsorption site structure
MAT_058,Mn,0.6,0.4,Ru0.60Mn0.40Ox,O2,2,data\substituted_adsorbates\MAT_058_O2_site2_adsorbed.cif,data\substituted_slabs\MAT_058_110_slab.cif,multiple adsorption site structure
MAT_058,Mn,0.6,0.4,Ru0.60Mn0.40Ox,N2O,0,data\substituted_adsorbates\MAT_058_N2O_site0_adsorbed.cif,data\substituted_slabs\MAT_058_110_slab.cif,multiple adsorption site structure
MAT_058,Mn,0.6,0.4,Ru0.60Mn0.40Ox,N2O,1,data\substituted_adsorbates\MAT_058_N2O_site1_adsorbed.cif,data\substituted_slabs\MAT_058_110_slab.cif,multiple adsorption site structure
MAT_058,Mn,0.6,0.4,Ru0.60Mn0.40Ox,N2O,2,data\substituted_adsorbates\MAT_058_N2O_site2_adsorbed.cif,data\substituted_slabs\MAT_058_110_slab.cif,multiple adsorption site structure
MAT_059,Mn,0.4,0.6,Ru0.40Mn0.60Ox,O,0,data\substituted_adsorbates\MAT_059_O_site0_adsorbed.cif,data\substituted_slabs\MAT_059_110_slab.cif,multiple adsorption site structure
MAT_059,Mn,0.4,0.6,Ru0.40Mn0.60Ox,O,1,data\substituted_adsorbates\MAT_059_O_site1_adsorbed.cif,data\substituted_slabs\MAT_059_110_slab.cif,multiple adsorption site structure
MAT_059,Mn,0.4,0.6,Ru0.40Mn0.60Ox,O,2,data\substituted_adsorbates\MAT_059_O_site2_adsorbed.cif,data\substituted_slabs\MAT_059_110_slab.cif,multiple adsorption site structure
MAT_059,Mn,0.4,0.6,Ru0.40Mn0.60Ox,O2,0,data\substituted_adsorbates\MAT_059_O2_site0_adsorbed.cif,data\substituted_slabs\MAT_059_110_slab.cif,multiple adsorption site structure
MAT_059,Mn,0.4,0.6,Ru0.40Mn0.60Ox,O2,1,data\substituted_adsorbates\MAT_059_O2_site1_adsorbed.cif,data\substituted_slabs\MAT_059_110_slab.cif,multiple adsorption site structure
MAT_059,Mn,0.4,0.6,Ru0.40Mn0.60Ox,O2,2,data\substituted_adsorbates\MAT_059_O2_site2_adsorbed.cif,data\substituted_slabs\MAT_059_110_slab.cif,multiple adsorption site structure
MAT_059,Mn,0.4,0.6,Ru0.40Mn0.60Ox,N2O,0,data\substituted_adsorbates\MAT_059_N2O_site0_adsorbed.cif,data\substituted_slabs\MAT_059_110_slab.cif,multiple adsorption site structure
MAT_059,Mn,0.4,0.6,Ru0.40Mn0.60Ox,N2O,1,data\substituted_adsorbates\MAT_059_N2O_site1_adsorbed.cif,data\substituted_slabs\MAT_059_110_slab.cif,multiple adsorption site structure
MAT_059,Mn,0.4,0.6,Ru0.40Mn0.60Ox,N2O,2,data\substituted_adsorbates\MAT_059_N2O_site2_adsorbed.cif,data\substituted_slabs\MAT_059_110_slab.cif,multiple adsorption site structure
MAT_060,Mn,0.2,0.8,Ru0.20Mn0.80Ox,O,0,data\substituted_adsorbates\MAT_060_O_site0_adsorbed.cif,data\substituted_slabs\MAT_060_110_slab.cif,multiple adsorption site structure
MAT_060,Mn,0.2,0.8,Ru0.20Mn0.80Ox,O,1,data\substituted_adsorbates\MAT_060_O_site1_adsorbed.cif,data\substituted_slabs\MAT_060_110_slab.cif,multiple adsorption site structure
MAT_060,Mn,0.2,0.8,Ru0.20Mn0.80Ox,O,2,data\substituted_adsorbates\MAT_060_O_site2_adsorbed.cif,data\substituted_slabs\MAT_060_110_slab.cif,multiple adsorption site structure
MAT_060,Mn,0.2,0.8,Ru0.20Mn0.80Ox,O2,0,data\substituted_adsorbates\MAT_060_O2_site0_adsorbed.cif,data\substituted_slabs\MAT_060_110_slab.cif,multiple adsorption site structure
MAT_060,Mn,0.2,0.8,Ru0.20Mn0.80Ox,O2,1,data\substituted_adsorbates\MAT_060_O2_site1_adsorbed.cif,data\substituted_slabs\MAT_060_110_slab.cif,multiple adsorption site structure
MAT_060,Mn,0.2,0.8,Ru0.20Mn0.80Ox,O2,2,data\substituted_adsorbates\MAT_060_O2_site2_adsorbed.cif,data\substituted_slabs\MAT_060_110_slab.cif,multiple adsorption site structure
MAT_060,Mn,0.2,0.8,Ru0.20Mn0.80Ox,N2O,0,data\substituted_adsorbates\MAT_060_N2O_site0_adsorbed.cif,data\substituted_slabs\MAT_060_110_slab.cif,multiple adsorption site structure
MAT_060,Mn,0.2,0.8,Ru0.20Mn0.80Ox,N2O,1,data\substituted_adsorbates\MAT_060_N2O_site1_adsorbed.cif,data\substituted_slabs\MAT_060_110_slab.cif,multiple adsorption site structure
MAT_060,Mn,0.2,0.8,Ru0.20Mn0.80Ox,N2O,2,data\substituted_adsorbates\MAT_060_N2O_site2_adsorbed.cif,data\substituted_slabs\MAT_060_110_slab.cif,multiple adsorption site structure
MAT_062,Fe,0.8,0.1999999999999999,Ru0.80Fe0.20Ox,O,0,data\substituted_adsorbates\MAT_062_O_site0_adsorbed.cif,data\substituted_slabs\MAT_062_110_slab.cif,multiple adsorption site structure
MAT_062,Fe,0.8,0.1999999999999999,Ru0.80Fe0.20Ox,O,1,data\substituted_adsorbates\MAT_062_O_site1_adsorbed.cif,data\substituted_slabs\MAT_062_110_slab.cif,multiple adsorption site structure
MAT_062,Fe,0.8,0.1999999999999999,Ru0.80Fe0.20Ox,O,2,data\substituted_adsorbates\MAT_062_O_site2_adsorbed.cif,data\substituted_slabs\MAT_062_110_slab.cif,multiple adsorption site structure
MAT_062,Fe,0.8,0.1999999999999999,Ru0.80Fe0.20Ox,O2,0,data\substituted_adsorbates\MAT_062_O2_site0_adsorbed.cif,data\substituted_slabs\MAT_062_110_slab.cif,multiple adsorption site structure
MAT_062,Fe,0.8,0.1999999999999999,Ru0.80Fe0.20Ox,O2,1,data\substituted_adsorbates\MAT_062_O2_site1_adsorbed.cif,data\substituted_slabs\MAT_062_110_slab.cif,multiple adsorption site structure
MAT_062,Fe,0.8,0.1999999999999999,Ru0.80Fe0.20Ox,O2,2,data\substituted_adsorbates\MAT_062_O2_site2_adsorbed.cif,data\substituted_slabs\MAT_062_110_slab.cif,multiple adsorption site structure
MAT_062,Fe,0.8,0.1999999999999999,Ru0.80Fe0.20Ox,N2O,0,data\substituted_adsorbates\MAT_062_N2O_site0_adsorbed.cif,data\substituted_slabs\MAT_062_110_slab.cif,multiple adsorption site structure
MAT_062,Fe,0.8,0.1999999999999999,Ru0.80Fe0.20Ox,N2O,1,data\substituted_adsorbates\MAT_062_N2O_site1_adsorbed.cif,data\substituted_slabs\MAT_062_110_slab.cif,multiple adsorption site structure
MAT_062,Fe,0.8,0.1999999999999999,Ru0.80Fe0.20Ox,N2O,2,data\substituted_adsorbates\MAT_062_N2O_site2_adsorbed.cif,data\substituted_slabs\MAT_062_110_slab.cif,multiple adsorption site structure
MAT_063,Fe,0.6,0.4,Ru0.60Fe0.40Ox,O,0,data\substituted_adsorbates\MAT_063_O_site0_adsorbed.cif,data\substituted_slabs\MAT_063_110_slab.cif,multiple adsorption site structure
MAT_063,Fe,0.6,0.4,Ru0.60Fe0.40Ox,O,1,data\substituted_adsorbates\MAT_063_O_site1_adsorbed.cif,data\substituted_slabs\MAT_063_110_slab.cif,multiple adsorption site structure
MAT_063,Fe,0.6,0.4,Ru0.60Fe0.40Ox,O,2,data\substituted_adsorbates\MAT_063_O_site2_adsorbed.cif,data\substituted_slabs\MAT_063_110_slab.cif,multiple adsorption site structure
MAT_063,Fe,0.6,0.4,Ru0.60Fe0.40Ox,O2,0,data\substituted_adsorbates\MAT_063_O2_site0_adsorbed.cif,data\substituted_slabs\MAT_063_110_slab.cif,multiple adsorption site structure
MAT_063,Fe,0.6,0.4,Ru0.60Fe0.40Ox,O2,1,data\substituted_adsorbates\MAT_063_O2_site1_adsorbed.cif,data\substituted_slabs\MAT_063_110_slab.cif,multiple adsorption site structure
MAT_063,Fe,0.6,0.4,Ru0.60Fe0.40Ox,O2,2,data\substituted_adsorbates\MAT_063_O2_site2_adsorbed.cif,data\substituted_slabs\MAT_063_110_slab.cif,multiple adsorption site structure
MAT_063,Fe,0.6,0.4,Ru0.60Fe0.40Ox,N2O,0,data\substituted_adsorbates\MAT_063_N2O_site0_adsorbed.cif,data\substituted_slabs\MAT_063_110_slab.cif,multiple adsorption site structure
MAT_063,Fe,0.6,0.4,Ru0.60Fe0.40Ox,N2O,1,data\substituted_adsorbates\MAT_063_N2O_site1_adsorbed.cif,data\substituted_slabs\MAT_063_110_slab.cif,multiple adsorption site structure
MAT_063,Fe,0.6,0.4,Ru0.60Fe0.40Ox,N2O,2,data\substituted_adsorbates\MAT_063_N2O_site2_adsorbed.cif,data\substituted_slabs\MAT_063_110_slab.cif,multiple adsorption site structure
MAT_064,Fe,0.4,0.6,Ru0.40Fe0.60Ox,O,0,data\substituted_adsorbates\MAT_064_O_site0_adsorbed.cif,data\substituted_slabs\MAT_064_110_slab.cif,multiple adsorption site structure
MAT_064,Fe,0.4,0.6,Ru0.40Fe0.60Ox,O,1,data\substituted_adsorbates\MAT_064_O_site1_adsorbed.cif,data\substituted_slabs\MAT_064_110_slab.cif,multiple adsorption site structure
MAT_064,Fe,0.4,0.6,Ru0.40Fe0.60Ox,O,2,data\substituted_adsorbates\MAT_064_O_site2_adsorbed.cif,data\substituted_slabs\MAT_064_110_slab.cif,multiple adsorption site structure
MAT_064,Fe,0.4,0.6,Ru0.40Fe0.60Ox,O2,0,data\substituted_adsorbates\MAT_064_O2_site0_adsorbed.cif,data\substituted_slabs\MAT_064_110_slab.cif,multiple adsorption site structure
MAT_064,Fe,0.4,0.6,Ru0.40Fe0.60Ox,O2,1,data\substituted_adsorbates\MAT_064_O2_site1_adsorbed.cif,data\substituted_slabs\MAT_064_110_slab.cif,multiple adsorption site structure
MAT_064,Fe,0.4,0.6,Ru0.40Fe0.60Ox,O2,2,data\substituted_adsorbates\MAT_064_O2_site2_adsorbed.cif,data\substituted_slabs\MAT_064_110_slab.cif,multiple adsorption site structure
MAT_064,Fe,0.4,0.6,Ru0.40Fe0.60Ox,N2O,0,data\substituted_adsorbates\MAT_064_N2O_site0_adsorbed.cif,data\substituted_slabs\MAT_064_110_slab.cif,multiple adsorption site structure
MAT_064,Fe,0.4,0.6,Ru0.40Fe0.60Ox,N2O,1,data\substituted_adsorbates\MAT_064_N2O_site1_adsorbed.cif,data\substituted_slabs\MAT_064_110_slab.cif,multiple adsorption site structure
MAT_064,Fe,0.4,0.6,Ru0.40Fe0.60Ox,N2O,2,data\substituted_adsorbates\MAT_064_N2O_site2_adsorbed.cif,data\substituted_slabs\MAT_064_110_slab.cif,multiple adsorption site structure
MAT_065,Fe,0.2,0.8,Ru0.20Fe0.80Ox,O,0,data\substituted_adsorbates\MAT_065_O_site0_adsorbed.cif,data\substituted_slabs\MAT_065_110_slab.cif,multiple adsorption site structure
MAT_065,Fe,0.2,0.8,Ru0.20Fe0.80Ox,O,1,data\substituted_adsorbates\MAT_065_O_site1_adsorbed.cif,data\substituted_slabs\MAT_065_110_slab.cif,multiple adsorption site structure
MAT_065,Fe,0.2,0.8,Ru0.20Fe0.80Ox,O,2,data\substituted_adsorbates\MAT_065_O_site2_adsorbed.cif,data\substituted_slabs\MAT_065_110_slab.cif,multiple adsorption site structure
MAT_065,Fe,0.2,0.8,Ru0.20Fe0.80Ox,O2,0,data\substituted_adsorbates\MAT_065_O2_site0_adsorbed.cif,data\substituted_slabs\MAT_065_110_slab.cif,multiple adsorption site structure
MAT_065,Fe,0.2,0.8,Ru0.20Fe0.80Ox,O2,1,data\substituted_adsorbates\MAT_065_O2_site1_adsorbed.cif,data\substituted_slabs\MAT_065_110_slab.cif,multiple adsorption site structure
MAT_065,Fe,0.2,0.8,Ru0.20Fe0.80Ox,O2,2,data\substituted_adsorbates\MAT_065_O2_site2_adsorbed.cif,data\substituted_slabs\MAT_065_110_slab.cif,multiple adsorption site structure
MAT_065,Fe,0.2,0.8,Ru0.20Fe0.80Ox,N2O,0,data\substituted_adsorbates\MAT_065_N2O_site0_adsorbed.cif,data\substituted_slabs\MAT_065_110_slab.cif,multiple adsorption site structure
MAT_065,Fe,0.2,0.8,Ru0.20Fe0.80Ox,N2O,1,data\substituted_adsorbates\MAT_065_N2O_site1_adsorbed.cif,data\substituted_slabs\MAT_065_110_slab.cif,multiple adsorption site structure
MAT_065,Fe,0.2,0.8,Ru0.20Fe0.80Ox,N2O,2,data\substituted_adsorbates\MAT_065_N2O_site2_adsorbed.cif,data\substituted_slabs\MAT_065_110_slab.cif,multiple adsorption site structure
MAT_067,Co,0.8,0.1999999999999999,Ru0.80Co0.20Ox,O,0,data\substituted_adsorbates\MAT_067_O_site0_adsorbed.cif,data\substituted_slabs\MAT_067_110_slab.cif,multiple adsorption site structure
MAT_067,Co,0.8,0.1999999999999999,Ru0.80Co0.20Ox,O,1,data\substituted_adsorbates\MAT_067_O_site1_adsorbed.cif,data\substituted_slabs\MAT_067_110_slab.cif,multiple adsorption site structure
MAT_067,Co,0.8,0.1999999999999999,Ru0.80Co0.20Ox,O,2,data\substituted_adsorbates\MAT_067_O_site2_adsorbed.cif,data\substituted_slabs\MAT_067_110_slab.cif,multiple adsorption site structure
MAT_067,Co,0.8,0.1999999999999999,Ru0.80Co0.20Ox,O2,0,data\substituted_adsorbates\MAT_067_O2_site0_adsorbed.cif,data\substituted_slabs\MAT_067_110_slab.cif,multiple adsorption site structure
MAT_067,Co,0.8,0.1999999999999999,Ru0.80Co0.20Ox,O2,1,data\substituted_adsorbates\MAT_067_O2_site1_adsorbed.cif,data\substituted_slabs\MAT_067_110_slab.cif,multiple adsorption site structure
MAT_067,Co,0.8,0.1999999999999999,Ru0.80Co0.20Ox,O2,2,data\substituted_adsorbates\MAT_067_O2_site2_adsorbed.cif,data\substituted_slabs\MAT_067_110_slab.cif,multiple adsorption site structure
MAT_067,Co,0.8,0.1999999999999999,Ru0.80Co0.20Ox,N2O,0,data\substituted_adsorbates\MAT_067_N2O_site0_adsorbed.cif,data\substituted_slabs\MAT_067_110_slab.cif,multiple adsorption site structure
MAT_067,Co,0.8,0.1999999999999999,Ru0.80Co0.20Ox,N2O,1,data\substituted_adsorbates\MAT_067_N2O_site1_adsorbed.cif,data\substituted_slabs\MAT_067_110_slab.cif,multiple adsorption site structure
MAT_067,Co,0.8,0.1999999999999999,Ru0.80Co0.20Ox,N2O,2,data\substituted_adsorbates\MAT_067_N2O_site2_adsorbed.cif,data\substituted_slabs\MAT_067_110_slab.cif,multiple adsorption site structure
MAT_068,Co,0.6,0.4,Ru0.60Co0.40Ox,O,0,data\substituted_adsorbates\MAT_068_O_site0_adsorbed.cif,data\substituted_slabs\MAT_068_110_slab.cif,multiple adsorption site structure
MAT_068,Co,0.6,0.4,Ru0.60Co0.40Ox,O,1,data\substituted_adsorbates\MAT_068_O_site1_adsorbed.cif,data\substituted_slabs\MAT_068_110_slab.cif,multiple adsorption site structure
MAT_068,Co,0.6,0.4,Ru0.60Co0.40Ox,O,2,data\substituted_adsorbates\MAT_068_O_site2_adsorbed.cif,data\substituted_slabs\MAT_068_110_slab.cif,multiple adsorption site structure
MAT_068,Co,0.6,0.4,Ru0.60Co0.40Ox,O2,0,data\substituted_adsorbates\MAT_068_O2_site0_adsorbed.cif,data\substituted_slabs\MAT_068_110_slab.cif,multiple adsorption site structure
MAT_068,Co,0.6,0.4,Ru0.60Co0.40Ox,O2,1,data\substituted_adsorbates\MAT_068_O2_site1_adsorbed.cif,data\substituted_slabs\MAT_068_110_slab.cif,multiple adsorption site structure
MAT_068,Co,0.6,0.4,Ru0.60Co0.40Ox,O2,2,data\substituted_adsorbates\MAT_068_O2_site2_adsorbed.cif,data\substituted_slabs\MAT_068_110_slab.cif,multiple adsorption site structure
MAT_068,Co,0.6,0.4,Ru0.60Co0.40Ox,N2O,0,data\substituted_adsorbates\MAT_068_N2O_site0_adsorbed.cif,data\substituted_slabs\MAT_068_110_slab.cif,multiple adsorption site structure
MAT_068,Co,0.6,0.4,Ru0.60Co0.40Ox,N2O,1,data\substituted_adsorbates\MAT_068_N2O_site1_adsorbed.cif,data\substituted_slabs\MAT_068_110_slab.cif,multiple adsorption site structure
MAT_068,Co,0.6,0.4,Ru0.60Co0.40Ox,N2O,2,data\substituted_adsorbates\MAT_068_N2O_site2_adsorbed.cif,data\substituted_slabs\MAT_068_110_slab.cif,multiple adsorption site structure
MAT_069,Co,0.4,0.6,Ru0.40Co0.60Ox,O,0,data\substituted_adsorbates\MAT_069_O_site0_adsorbed.cif,data\substituted_slabs\MAT_069_110_slab.cif,multiple adsorption site structure
MAT_069,Co,0.4,0.6,Ru0.40Co0.60Ox,O,1,data\substituted_adsorbates\MAT_069_O_site1_adsorbed.cif,data\substituted_slabs\MAT_069_110_slab.cif,multiple adsorption site structure
MAT_069,Co,0.4,0.6,Ru0.40Co0.60Ox,O,2,data\substituted_adsorbates\MAT_069_O_site2_adsorbed.cif,data\substituted_slabs\MAT_069_110_slab.cif,multiple adsorption site structure
MAT_069,Co,0.4,0.6,Ru0.40Co0.60Ox,O2,0,data\substituted_adsorbates\MAT_069_O2_site0_adsorbed.cif,data\substituted_slabs\MAT_069_110_slab.cif,multiple adsorption site structure
MAT_069,Co,0.4,0.6,Ru0.40Co0.60Ox,O2,1,data\substituted_adsorbates\MAT_069_O2_site1_adsorbed.cif,data\substituted_slabs\MAT_069_110_slab.cif,multiple adsorption site structure
MAT_069,Co,0.4,0.6,Ru0.40Co0.60Ox,O2,2,data\substituted_adsorbates\MAT_069_O2_site2_adsorbed.cif,data\substituted_slabs\MAT_069_110_slab.cif,multiple adsorption site structure
MAT_069,Co,0.4,0.6,Ru0.40Co0.60Ox,N2O,0,data\substituted_adsorbates\MAT_069_N2O_site0_adsorbed.cif,data\substituted_slabs\MAT_069_110_slab.cif,multiple adsorption site structure
MAT_069,Co,0.4,0.6,Ru0.40Co0.60Ox,N2O,1,data\substituted_adsorbates\MAT_069_N2O_site1_adsorbed.cif,data\substituted_slabs\MAT_069_110_slab.cif,multiple adsorption site structure
